booking_id,origin_city,destination_city,cargo_type,delivery_status,priority,distance_km,freight_charge_inr,cargo_weight_kg,cargo_value_inr,is_delayed,is_express,is_long_haul
BK6945983,Nagpur,Nashik,Automobile Parts,BOOKED,NORMAL,668,16618,4889,171580,0,0,1
BK2931857,Mumbai,Kolhapur,Raw Materials,DELAYED,EXPRESS,373,15793,3807,48768,1,1,0
BK4223505,Aurangabad,Pune,Raw Materials,BOOKED,NORMAL,233,7060,9121,21957,0,0,0
BK8723510,Solapur,Mumbai,Machinery,BOOKED,NORMAL,455,9873,4229,677696,0,0,0
BK2742672,Mumbai,Solapur,Fmcg Goods,DELIVERED,EXPRESS,455,17558,2159,36419,0,1,0
BK9316566,Pune,Kolhapur,Perishables,DELIVERED,NORMAL,228,7025,6288,47276,0,0,0
BK4553259,Pune,Mumbai,Automobile Parts,DELIVERED,NORMAL,148,2832,11515,236556,0,0,0
BK2130282,Nashik,Solapur,Textiles,DELIVERED,NORMAL,724,16741,6489,91149,0,0,1
BK8480321,Pune,Solapur,Perishables,CANCELLED,NORMAL,248,5125,7571,28826,0,0,0
BK8962133,Aurangabad,Kolhapur,Electronics,DELIVERED,NORMAL,393,9400,4826,78824,0,0,0
BK8524156,Mumbai,Nagpur,Raw Materials,DELAYED,NORMAL,834,15441,4749,47088,1,0,1
BK1217164,Kolhapur,Aurangabad,Raw Materials,DELIVERED,EXPRESS,393,17575,6783,55980,0,1,0
BK8412128,Nashik,Mumbai,Fmcg Goods,DELIVERED,NORMAL,167,4813,5322,40392,0,0,0
BK6754555,Nashik,Kolhapur,Automobile Parts,DELIVERED,NORMAL,162,4733,120,195036,0,0,0
BK4614319,Mumbai,Nashik,Fmcg Goods,DELIVERED,NORMAL,167,4705,8186,35073,0,0,0
BK3571431,Mumbai,Goa,Fmcg Goods,DELAYED,NORMAL,594,12020,3422,72654,1,0,1
BK9215343,Aurangabad,Goa,Pharmaceuticals,DELIVERED,EXPRESS,306,12903,2011,131547,0,1,0
BK4366816,Nagpur,Aurangabad,Machinery,BOOKED,NORMAL,503,15542,11961,272579,0,0,1
BK2320759,Goa,Solapur,Fmcg Goods,BOOKED,EXPRESS,451,14863,1962,28275,0,1,0
BK7758336,Mumbai,Aurangabad,Textiles,DELIVERED,EXPRESS,335,14664,5442,115941,0,1,0
BK2204789,Goa,Mumbai,Perishables,DELAYED,NORMAL,594,13162,11242,14176,1,0,1
BK9948053,Mumbai,Goa,Raw Materials,DELAYED,NORMAL,594,11663,1882,74544,1,0,1
BK3138015,Mumbai,Goa,Machinery,DELAYED,EXPRESS,594,20152,5931,613528,1,1,1
BK9137152,Goa,Pune,Automobile Parts,DELIVERED,NORMAL,453,9844,11996,57425,0,0,0
BK2458138,Mumbai,Nashik,Raw Materials,IN_TRANSIT,NORMAL,167,3936,6342,72594,0,0,0
BK4508119,Mumbai,Aurangabad,Perishables,DELAYED,EXPRESS,335,11502,2484,60295,1,1,0
BK1764647,Nagpur,Mumbai,Textiles,DELIVERED,NORMAL,834,17328,10914,33380,0,0,1
BK6062411,Nagpur,Mumbai,Textiles,IN_TRANSIT,NORMAL,834,17409,3846,66994,0,0,1
BK3726387,Pune,Kolhapur,Perishables,DELIVERED,EXPRESS,228,10569,6751,10409,0,1,0
BK2634905,Solapur,Pune,Textiles,DELAYED,NORMAL,248,5323,2952,106308,1,0,0
BK4041092,Mumbai,Pune,Raw Materials,DELIVERED,NORMAL,148,4486,5952,26613,0,0,0
BK1664890,Pune,Aurangabad,Machinery,DELAYED,NORMAL,233,5911,1022,731908,1,0,0
BK1407210,Solapur,Mumbai,Fmcg Goods,IN_TRANSIT,NORMAL,455,10315,11482,56976,0,0,0
BK6073875,Pune,Aurangabad,Fmcg Goods,DELIVERED,NORMAL,233,5449,9936,70182,0,0,0
BK3191566,Kolhapur,Nashik,Perishables,DELAYED,NORMAL,574,18220,11584,16047,1,0,1
BK5489808,Mumbai,Nagpur,Perishables,DELAYED,NORMAL,834,17052,7773,32121,1,0,1
BK8362125,Pune,Nashik,Automobile Parts,DELAYED,EXPRESS,211,11431,11062,93852,1,1,0
BK2077816,Pune,Mumbai,Textiles,DELAYED,EXPRESS,148,9395,11695,144877,1,1,0
BK8893216,Mumbai,Nagpur,Fmcg Goods,DELAYED,NORMAL,834,19818,3579,94900,1,0,1
BK6241027,Aurangabad,Nagpur,Perishables,DELAYED,NORMAL,503,13221,4211,68747,1,0,1
BK1871673,Mumbai,Solapur,Perishables,DELAYED,NORMAL,455,13608,2892,27548,1,0,0
BK8763727,Pune,Goa,Raw Materials,DELIVERED,NORMAL,453,12061,2579,23691,0,0,0
BK9277290,Pune,Goa,Electronics,DELAYED,NORMAL,453,13874,8619,81409,1,0,0
BK1674871,Goa,Nagpur,Raw Materials,DELAYED,NORMAL,250,5902,6698,21788,1,0,0
BK8263520,Solapur,Kolhapur,Machinery,DELAYED,NORMAL,176,4901,9883,446216,1,0,0
BK8130415,Pune,Mumbai,Raw Materials,DELAYED,NORMAL,148,3682,4727,48198,1,0,0
BK1876917,Mumbai,Nagpur,Automobile Parts,DELAYED,NORMAL,834,25135,9076,83390,1,0,1
BK2619745,Pune,Nashik,Perishables,DELAYED,NORMAL,211,4449,9022,70575,1,0,0
BK7466762,Nagpur,Nashik,Chemicals,DELIVERED,NORMAL,668,20892,9241,85478,0,0,1
BK8252846,Nashik,Mumbai,Textiles,DELIVERED,EXPRESS,167,8645,2567,58140,0,1,0
BK8548258,Pune,Nashik,Automobile Parts,DELIVERED,EXPRESS,211,9350,8089,99594,0,1,0
BK4004136,Nagpur,Nashik,Automobile Parts,DELAYED,NORMAL,668,19094,11006,194626,1,0,1
BK2841690,Nagpur,Nashik,Fmcg Goods,DELIVERED,NORMAL,668,13274,11849,14889,0,0,1
BK2520410,Kolhapur,Aurangabad,Raw Materials,DELIVERED,NORMAL,393,8358,8598,43127,0,0,0
BK9867615,Nagpur,Kolhapur,Textiles,DELAYED,EXPRESS,380,16731,9157,15148,1,1,0
BK4709786,Pune,Aurangabad,Machinery,CANCELLED,NORMAL,233,6570,6894,743748,0,0,0
BK1889345,Nagpur,Pune,Textiles,IN_TRANSIT,NORMAL,714,19059,10724,58942,0,0,1
BK5368633,Aurangabad,Goa,Raw Materials,DELAYED,EXPRESS,557,17412,7269,40945,1,1,1
BK2407558,Nashik,Mumbai,Pharmaceuticals,DELIVERED,NORMAL,167,4274,11008,231925,0,0,0
BK5746449,Nashik,Kolhapur,Raw Materials,IN_TRANSIT,NORMAL,393,11913,9969,36343,0,0,0
BK1012188,Nashik,Nagpur,Fmcg Goods,CANCELLED,NORMAL,668,17737,2804,45684,0,0,1
BK3680722,Mumbai,Pune,Perishables,DELAYED,NORMAL,148,2892,3290,18369,1,0,0
BK5265370,Goa,Solapur,Machinery,DELAYED,NORMAL,739,13923,6562,944458,1,0,1
BK6821248,Mumbai,Pune,Textiles,DELIVERED,NORMAL,148,3782,11228,77294,0,0,0
BK2870507,Pune,Nagpur,Fmcg Goods,DELIVERED,EXPRESS,714,25519,6859,17618,0,1,1
BK7080967,Mumbai,Pune,Machinery,DELIVERED,NORMAL,148,3482,2009,417003,0,0,0
BK8430220,Pune,Nagpur,Textiles,DELIVERED,NORMAL,714,21876,2619,84009,0,0,1
BK5347486,Nagpur,Aurangabad,Automobile Parts,DELIVERED,NORMAL,503,10968,2770,193234,0,0,1
BK5585908,Pune,Nagpur,Chemicals,DELAYED,NORMAL,714,13206,6149,61427,1,0,1
BK6556481,Aurangabad,Nagpur,Automobile Parts,CANCELLED,NORMAL,503,14442,10251,124381,0,0,1
BK8037855,Nagpur,Solapur,Fmcg Goods,DELAYED,NORMAL,494,9346,8797,81391,1,0,0
BK7620251,Pune,Nagpur,Automobile Parts,DELIVERED,NORMAL,714,21107,7427,99667,0,0,1
BK6265385,Pune,Solapur,Pharmaceuticals,DELIVERED,NORMAL,248,6596,5258,594359,0,0,0
BK3095582,Aurangabad,Goa,Raw Materials,DELIVERED,NORMAL,757,20382,8994,26601,0,0,1
BK5200508,Aurangabad,Pune,Perishables,DELIVERED,NORMAL,233,5647,2403,70343,0,0,0
BK4852847,Pune,Goa,Textiles,DELAYED,NORMAL,453,13090,6617,141229,1,0,0
BK1422224,Mumbai,Aurangabad,Chemicals,DELAYED,NORMAL,335,9890,7345,149368,1,0,0
BK7392838,Nashik,Nagpur,Fmcg Goods,DELIVERED,NORMAL,668,20198,10466,90631,0,0,1
BK8435039,Nagpur,Solapur,Automobile Parts,DELIVERED,NORMAL,494,11522,2349,242372,0,0,0
BK1951875,Solapur,Nagpur,Electronics,DELIVERED,NORMAL,494,9061,1648,472459,0,0,0
BK3853296,Kolhapur,Goa,Machinery,DELIVERED,NORMAL,598,12357,3456,140671,0,0,1
BK2722107,Nashik,Kolhapur,Electronics,DELIVERED,NORMAL,555,17239,5100,388325,0,0,1
BK8687361,Pune,Goa,Fmcg Goods,IN_TRANSIT,NORMAL,453,14423,10780,32608,0,0,0
BK5454848,Nashik,Solapur,Fmcg Goods,DELAYED,NORMAL,246,5292,762,17205,1,0,0
BK8413450,Nashik,Solapur,Textiles,DELAYED,NORMAL,404,12906,2439,108040,1,0,0
BK7273810,Mumbai,Nagpur,Perishables,DELIVERED,NORMAL,834,17147,1565,38566,0,0,1
BK8087688,Nagpur,Pune,Fmcg Goods,DELIVERED,EXPRESS,714,23336,11126,71418,0,1,1
BK6695263,Aurangabad,Goa,Raw Materials,BOOKED,NORMAL,655,14236,8854,28548,0,0,1
BK1993072,Mumbai,Kolhapur,Perishables,DELIVERED,NORMAL,373,10418,886,42625,0,0,0
BK1892549,Nagpur,Aurangabad,Automobile Parts,DELIVERED,NORMAL,503,9877,6710,91372,0,0,1
BK5872738,Pune,Goa,Machinery,BOOKED,NORMAL,453,12097,5258,468820,0,0,0
BK4218361,Goa,Pune,Perishables,DELAYED,NORMAL,453,11450,1568,30437,1,0,0
BK8766148,Kolhapur,Nashik,Pharmaceuticals,DELAYED,NORMAL,581,18443,7061,589574,1,0,1
BK2398226,Pune,Kolhapur,Textiles,DELAYED,NORMAL,228,4126,3978,35713,1,0,0
BK4769988,Kolhapur,Goa,Perishables,DELIVERED,NORMAL,701,18776,10486,74718,0,0,1
BK1158572,Aurangabad,Nagpur,Pharmaceuticals,DELIVERED,NORMAL,503,9121,2009,120764,0,0,1
BK4197871,Nagpur,Goa,Electronics,DELIVERED,NORMAL,180,3690,6242,75779,0,0,0
BK7678836,Solapur,Kolhapur,Automobile Parts,DELAYED,EXPRESS,158,8600,11766,38757,1,1,0
BK8013592,Nagpur,Mumbai,Chemicals,DELIVERED,NORMAL,834,26300,1112,98067,0,0,1
BK3462954,Pune,Nashik,Raw Materials,BOOKED,NORMAL,211,4379,6241,50686,0,0,0
BK5732786,Mumbai,Nashik,Fmcg Goods,DELAYED,EXPRESS,167,9119,7869,37034,1,1,0
BK8650025,Pune,Mumbai,Raw Materials,DELIVERED,NORMAL,148,3664,706,19714,0,0,0
BK8102461,Nagpur,Aurangabad,Perishables,DELAYED,EXPRESS,503,16336,486,28581,1,1,1
BK1254827,Solapur,Kolhapur,Fmcg Goods,DELAYED,NORMAL,124,3075,4904,57904,1,0,0
BK5336606,Mumbai,Kolhapur,Electronics,DELAYED,NORMAL,373,8020,5804,397845,1,0,0
BK8552112,Aurangabad,Pune,Fmcg Goods,DELAYED,NORMAL,233,4260,10664,72568,1,0,0
BK7765179,Mumbai,Solapur,Perishables,DELAYED,NORMAL,455,12728,11977,54860,1,0,0
BK4669589,Mumbai,Kolhapur,Perishables,DELAYED,EXPRESS,373,16246,3998,39436,1,1,0
BK9760567,Nashik,Pune,Perishables,DELIVERED,NORMAL,211,4652,9516,28414,0,0,0
BK9161433,Mumbai,Goa,Fmcg Goods,DELAYED,EXPRESS,594,21354,5265,91678,1,1,1
BK1829333,Kolhapur,Pune,Textiles,DELIVERED,NORMAL,228,4830,8131,51495,0,0,0
BK4638651,Mumbai,Kolhapur,Fmcg Goods,DELAYED,NORMAL,373,7453,11996,63536,1,0,0
BK3961711,Mumbai,Nagpur,Fmcg Goods,DELIVERED,NORMAL,834,15437,5311,95627,0,0,1
BK2981086,Nashik,Mumbai,Fmcg Goods,DELIVERED,NORMAL,167,4736,4096,12096,0,0,0
BK4224181,Pune,Solapur,Pharmaceuticals,DELIVERED,NORMAL,248,5265,8337,544382,0,0,0
BK4200499,Mumbai,Kolhapur,Perishables,IN_TRANSIT,NORMAL,373,6823,10941,6518,0,0,0
BK1625229,Goa,Kolhapur,Raw Materials,DELAYED,EXPRESS,385,12720,4998,46145,1,1,0
BK7081203,Pune,Aurangabad,Electronics,DELIVERED,NORMAL,233,4799,5497,380954,0,0,0
BK9388751,Goa,Solapur,Chemicals,BOOKED,NORMAL,229,7066,10176,160692,0,0,0
BK2496789,Mumbai,Aurangabad,Textiles,DELAYED,NORMAL,335,10534,6382,119388,1,0,0
BK7129015,Mumbai,Kolhapur,Electronics,DELIVERED,NORMAL,373,10131,8696,274336,0,0,0
BK8003445,Nashik,Aurangabad,Fmcg Goods,DELIVERED,NORMAL,183,4462,695,27071,0,0,0
BK3249820,Pune,Nagpur,Textiles,DELAYED,EXPRESS,714,24232,2290,43877,1,1,1
BK6211326,Solapur,Nagpur,Fmcg Goods,IN_TRANSIT,NORMAL,494,14355,10437,62027,0,0,0
BK4369419,Mumbai,Nagpur,Chemicals,DELAYED,NORMAL,834,24714,314,134368,1,0,1
BK5715131,Pune,Aurangabad,Perishables,IN_TRANSIT,NORMAL,233,6143,343,41900,0,0,0
BK9173931,Nagpur,Solapur,Fmcg Goods,DELAYED,NORMAL,494,13866,3631,57661,1,0,0
BK1583855,Kolhapur,Aurangabad,Perishables,IN_TRANSIT,NORMAL,393,11982,11340,78884,0,0,0
BK2496890,Mumbai,Aurangabad,Fmcg Goods,DELIVERED,NORMAL,335,10363,1818,61202,0,0,0
BK1045475,Mumbai,Nashik,Automobile Parts,DELAYED,EXPRESS,167,9411,9363,86305,1,1,0
BK2188248,Pune,Goa,Fmcg Goods,DELIVERED,NORMAL,453,10670,9772,78296,0,0,0
BK1581347,Pune,Goa,Electronics,DELAYED,NORMAL,453,9157,9438,292724,1,0,0
BK4592146,Mumbai,Aurangabad,Electronics,DELIVERED,NORMAL,335,6992,6572,75015,0,0,0
BK8641737,Goa,Solapur,Textiles,IN_TRANSIT,NORMAL,131,3255,2845,144300,0,0,0
BK2270875,Mumbai,Nagpur,Textiles,DELIVERED,NORMAL,834,25152,1485,144808,0,0,1
BK1423016,Solapur,Pune,Perishables,DELIVERED,NORMAL,248,5639,1586,51167,0,0,0
BK3588433,Mumbai,Pune,Electronics,DELIVERED,EXPRESS,148,9284,6205,206315,0,1,0
BK7283349,Aurangabad,Goa,Electronics,DELIVERED,NORMAL,674,20015,4180,79586,0,0,1
BK8722693,Pune,Goa,Textiles,DELIVERED,NORMAL,453,11153,5972,67645,0,0,0
BK4399194,Nagpur,Nashik,Raw Materials,CANCELLED,NORMAL,668,21299,2570,9251,0,0,1
BK2568228,Mumbai,Kolhapur,Raw Materials,IN_TRANSIT,NORMAL,373,7986,134,36828,0,0,0
BK7329385,Aurangabad,Nagpur,Fmcg Goods,IN_TRANSIT,EXPRESS,503,14337,821,21131,0,1,1
BK2863730,Aurangabad,Mumbai,Raw Materials,DELIVERED,EXPRESS,335,12840,3072,49462,0,1,0
BK7078251,Pune,Goa,Fmcg Goods,DELIVERED,NORMAL,453,11986,9789,86782,0,0,0
BK4382033,Kolhapur,Solapur,Automobile Parts,DELIVERED,NORMAL,683,12458,11505,112641,0,0,1
BK1784895,Mumbai,Nagpur,Automobile Parts,DELAYED,NORMAL,834,17568,8672,101434,1,0,1
BK7612208,Pune,Nashik,Automobile Parts,DELIVERED,NORMAL,211,6021,4937,189426,0,0,0
BK9440736,Nagpur,Solapur,Fmcg Goods,DELAYED,NORMAL,494,10022,3412,13265,1,0,0
BK9620570,Pune,Aurangabad,Perishables,BOOKED,EXPRESS,233,9534,5407,30431,0,1,0
BK8029009,Pune,Mumbai,Fmcg Goods,DELIVERED,NORMAL,148,4009,3711,90749,0,0,0
BK4998444,Mumbai,Nashik,Textiles,DELAYED,NORMAL,167,4603,1164,80997,1,0,0
BK4097245,Aurangabad,Nashik,Fmcg Goods,DELAYED,NORMAL,183,3612,8736,19237,1,0,0
BK1164175,Nashik,Kolhapur,Fmcg Goods,DELIVERED,EXPRESS,410,17283,8659,24393,0,1,0
BK5136777,Aurangabad,Nagpur,Raw Materials,BOOKED,NORMAL,503,13540,11611,35218,0,0,1
BK3798222,Aurangabad,Nashik,Fmcg Goods,DELIVERED,NORMAL,183,3684,6468,42030,0,0,0
BK9420147,Mumbai,Kolhapur,Chemicals,DELAYED,NORMAL,373,7060,4458,22476,1,0,0
BK9892900,Aurangabad,Mumbai,Pharmaceuticals,DELIVERED,NORMAL,335,7868,1514,239744,0,0,0
BK6655607,Kolhapur,Nashik,Textiles,DELIVERED,NORMAL,332,6130,2902,103976,0,0,0
BK2252413,Mumbai,Goa,Textiles,DELIVERED,NORMAL,594,15366,10772,74847,0,0,1
BK1861473,Mumbai,Kolhapur,Fmcg Goods,DELIVERED,EXPRESS,373,16541,8912,73083,0,1,0
BK1651417,Aurangabad,Mumbai,Fmcg Goods,DELIVERED,NORMAL,335,6751,11805,81129,0,0,0
BK2234176,Aurangabad,Mumbai,Raw Materials,DELAYED,NORMAL,335,8170,1624,55397,1,0,0
BK9683511,Nashik,Kolhapur,Fmcg Goods,IN_TRANSIT,NORMAL,345,6442,285,29410,0,0,0
BK2733947,Goa,Kolhapur,Textiles,DELAYED,NORMAL,567,12193,4495,77730,1,0,1
BK6684792,Nagpur,Solapur,Fmcg Goods,BOOKED,NORMAL,494,12197,9466,19051,0,0,0
BK3916782,Nashik,Pune,Textiles,BOOKED,EXPRESS,211,9233,7211,122792,0,1,0
BK9355762,Nagpur,Goa,Perishables,DELIVERED,NORMAL,602,16517,7604,11370,0,0,1
BK6233425,Goa,Pune,Perishables,DELAYED,NORMAL,453,12298,10738,29172,1,0,0
BK8440401,Goa,Aurangabad,Pharmaceuticals,DELIVERED,NORMAL,528,11813,11692,521424,0,0,1
BK7051197,Pune,Nagpur,Automobile Parts,DELAYED,NORMAL,714,18968,3114,174547,1,0,1
BK4411606,Goa,Solapur,Perishables,BOOKED,EXPRESS,171,9609,6313,66280,0,1,0
BK1995585,Goa,Mumbai,Raw Materials,DELAYED,NORMAL,594,14323,1488,70214,1,0,1
BK9884905,Pune,Nagpur,Automobile Parts,DELAYED,NORMAL,714,21356,191,286981,1,0,1
BK7574412,Pune,Goa,Electronics,IN_TRANSIT,EXPRESS,453,16365,908,379462,0,1,0
BK2524851,Aurangabad,Solapur,Perishables,DELAYED,NORMAL,559,12015,3401,42731,1,0,1
BK3163375,Nashik,Kolhapur,Perishables,DELIVERED,NORMAL,792,20120,10025,45163,0,0,1
BK8071064,Mumbai,Nagpur,Fmcg Goods,BOOKED,NORMAL,834,16601,260,90086,0,0,1
BK1891572,Pune,Nashik,Fmcg Goods,DELAYED,NORMAL,211,5998,7213,76815,1,0,0
BK4759949,Pune,Aurangabad,Automobile Parts,BOOKED,NORMAL,233,5209,3147,233931,0,0,0
BK9134823,Pune,Nagpur,Perishables,DELAYED,NORMAL,714,12899,8257,79858,1,0,1
BK4582831,Kolhapur,Nashik,Electronics,DELAYED,EXPRESS,219,10190,1047,174667,1,1,0
BK1118589,Pune,Aurangabad,Perishables,IN_TRANSIT,EXPRESS,233,12335,6691,54007,0,1,0
BK3691782,Mumbai,Nashik,Fmcg Goods,DELIVERED,NORMAL,167,4510,4818,35548,0,0,0
BK3363998,Nashik,Pune,Textiles,DELAYED,EXPRESS,211,9808,6761,92676,1,1,0
BK3079809,Kolhapur,Aurangabad,Electronics,DELIVERED,NORMAL,393,12114,1397,438296,0,0,0
BK4653665,Pune,Goa,Textiles,DELAYED,NORMAL,453,11513,9066,21753,1,0,0
BK2149438,Kolhapur,Mumbai,Pharmaceuticals,DELIVERED,NORMAL,373,7285,5053,630701,0,0,0
BK8424264,Mumbai,Goa,Machinery,DELAYED,NORMAL,594,16292,9815,459995,1,0,1
BK8208436,Mumbai,Goa,Perishables,DELAYED,EXPRESS,594,19834,131,35836,1,1,1
BK9998320,Goa,Mumbai,Perishables,DELIVERED,EXPRESS,594,18105,8843,22343,0,1,1
BK6322139,Nagpur,Goa,Pharmaceuticals,DELIVERED,EXPRESS,386,14522,1517,190034,0,1,0
BK7254423,Pune,Nagpur,Chemicals,DELIVERED,NORMAL,714,21353,9866,152773,0,0,1
BK9662153,Mumbai,Goa,Electronics,DELAYED,NORMAL,594,11341,9425,90431,1,0,1
BK3430307,Nashik,Goa,Chemicals,DELAYED,NORMAL,787,24137,6616,196433,1,0,1
BK4258369,Mumbai,Nagpur,Perishables,DELIVERED,NORMAL,834,23862,8618,18976,0,0,1
BK9147779,Pune,Goa,Pharmaceuticals,DELIVERED,EXPRESS,453,19216,2462,484524,0,1,0
BK9986307,Nashik,Nagpur,Chemicals,DELAYED,NORMAL,668,12505,8851,193875,1,0,1
BK1671372,Mumbai,Kolhapur,Raw Materials,DELAYED,NORMAL,373,10811,2182,33534,1,0,0
BK5714538,Mumbai,Pune,Perishables,DELIVERED,NORMAL,148,4208,1126,55053,0,0,0
BK9404926,Pune,Kolhapur,Pharmaceuticals,DELIVERED,EXPRESS,228,11954,3403,98603,0,1,0
BK4784462,Kolhapur,Pune,Pharmaceuticals,DELIVERED,NORMAL,228,5286,11718,292608,0,0,0
BK3169415,Pune,Mumbai,Perishables,IN_TRANSIT,NORMAL,148,3151,4700,5450,0,0,0
BK9135060,Pune,Nashik,Textiles,DELIVERED,EXPRESS,211,11719,7223,26267,0,1,0
BK6566297,Aurangabad,Solapur,Pharmaceuticals,DELIVERED,NORMAL,495,11839,2216,796181,0,0,0
BK8171525,Aurangabad,Kolhapur,Perishables,DELIVERED,NORMAL,393,9234,9625,25139,0,0,0
BK7909189,Mumbai,Aurangabad,Textiles,BOOKED,NORMAL,335,7892,6311,98864,0,0,0
BK2589987,Mumbai,Nashik,Chemicals,DELAYED,NORMAL,167,3715,6445,62552,1,0,0
BK2825556,Nagpur,Pune,Textiles,DELIVERED,NORMAL,714,18263,7808,32846,0,0,1
BK2714402,Mumbai,Nashik,Perishables,DELIVERED,NORMAL,167,4835,7279,23680,0,0,0
BK6140561,Aurangabad,Goa,Raw Materials,DELAYED,NORMAL,221,6914,10824,27151,1,0,0
BK7368794,Nagpur,Mumbai,Fmcg Goods,IN_TRANSIT,EXPRESS,834,24177,3561,31833,0,1,1
BK3268885,Pune,Aurangabad,Fmcg Goods,CANCELLED,NORMAL,233,6051,1243,31278,0,0,0
BK7088531,Pune,Goa,Automobile Parts,DELAYED,NORMAL,453,13392,2082,222689,1,0,0
BK8772011,Kolhapur,Goa,Electronics,BOOKED,EXPRESS,415,13967,906,352441,0,1,0
BK2928165,Pune,Aurangabad,Fmcg Goods,DELIVERED,EXPRESS,233,11159,840,48160,0,1,0
BK1813391,Pune,Goa,Fmcg Goods,BOOKED,NORMAL,453,13568,2956,92210,0,0,0
BK6974089,Goa,Pune,Textiles,DELAYED,EXPRESS,453,18367,2312,84761,1,1,0
BK6473226,Nashik,Goa,Fmcg Goods,DELIVERED,NORMAL,200,6395,3493,46702,0,0,0
BK4968366,Solapur,Kolhapur,Machinery,DELIVERED,NORMAL,134,2526,4350,972874,0,0,0
BK9671317,Pune,Nashik,Electronics,DELAYED,NORMAL,211,5926,6782,93539,1,0,0
BK5718787,Nashik,Nagpur,Textiles,DELAYED,NORMAL,668,19529,3271,69467,1,0,1
BK7416785,Pune,Kolhapur,Automobile Parts,DELAYED,NORMAL,228,5666,10043,80912,1,0,0
BK7850495,Pune,Nashik,Perishables,CANCELLED,NORMAL,211,5021,11804,69829,0,0,0
BK6921567,Nagpur,Mumbai,Machinery,IN_TRANSIT,NORMAL,834,24166,9902,359385,0,0,1
BK4236801,Nashik,Goa,Textiles,DELAYED,EXPRESS,739,27322,5082,126394,1,1,1
BK5228366,Mumbai,Aurangabad,Chemicals,IN_TRANSIT,NORMAL,335,10702,3139,176828,0,0,0
BK4755296,Nashik,Mumbai,Textiles,DELIVERED,EXPRESS,167,8838,4389,111047,0,1,0
BK6431310,Mumbai,Pune,Automobile Parts,DELIVERED,NORMAL,148,4697,8088,296690,0,0,0
BK1018812,Mumbai,Pune,Machinery,DELAYED,NORMAL,148,3919,8318,954275,1,0,0
BK2364236,Nashik,Goa,Fmcg Goods,BOOKED,NORMAL,225,6223,1648,61567,0,0,0
BK1835033,Aurangabad,Pune,Raw Materials,CANCELLED,NORMAL,233,5514,9820,65853,0,0,0
BK8804178,Nashik,Solapur,Perishables,DELAYED,NORMAL,746,22281,3906,66301,1,0,1
BK1657985,Goa,Pune,Automobile Parts,DELIVERED,NORMAL,453,11178,9667,271123,0,0,0
BK2221955,Nashik,Mumbai,Electronics,DELIVERED,NORMAL,167,3153,11455,149128,0,0,0
BK3798260,Nagpur,Goa,Fmcg Goods,IN_TRANSIT,NORMAL,643,17767,10073,84135,0,0,1
BK2137650,Mumbai,Aurangabad,Raw Materials,DELAYED,NORMAL,335,8400,141,25174,1,0,0
BK1528356,Nagpur,Pune,Fmcg Goods,IN_TRANSIT,NORMAL,714,21869,10672,52513,0,0,1
BK4611431,Nagpur,Kolhapur,Fmcg Goods,IN_TRANSIT,NORMAL,591,14396,10682,22896,0,0,1
BK5865048,Mumbai,Solapur,Chemicals,IN_TRANSIT,NORMAL,455,11987,2773,123332,0,0,0
BK8914511,Pune,Nagpur,Machinery,BOOKED,NORMAL,714,16098,5264,154057,0,0,1
BK4143001,Pune,Goa,Textiles,DELIVERED,NORMAL,453,8564,8774,63101,0,0,0
BK6539699,Solapur,Kolhapur,Perishables,DELAYED,NORMAL,196,4495,7416,20923,1,0,0
BK6559439,Mumbai,Solapur,Electronics,IN_TRANSIT,NORMAL,455,13290,11318,116068,0,0,0
BK5659541,Mumbai,Pune,Textiles,BOOKED,NORMAL,148,3687,2224,76394,0,0,0
BK3046879,Nagpur,Goa,Electronics,DELIVERED,NORMAL,174,3662,11982,418430,0,0,0
BK8777306,Mumbai,Goa,Raw Materials,DELAYED,NORMAL,594,18919,8376,76718,1,0,1
BK9633109,Kolhapur,Aurangabad,Perishables,DELIVERED,NORMAL,393,11232,10402,37540,0,0,0
BK7530399,Mumbai,Nagpur,Pharmaceuticals,DELIVERED,NORMAL,834,23813,9834,650562,0,0,1
BK3848040,Nashik,Goa,Automobile Parts,IN_TRANSIT,EXPRESS,400,16228,2667,95459,0,1,0
BK5157014,Kolhapur,Mumbai,Electronics,DELIVERED,NORMAL,373,11497,797,387002,0,0,0
BK6199134,Kolhapur,Mumbai,Raw Materials,DELAYED,NORMAL,373,10281,11304,57312,1,0,0
BK3050715,Mumbai,Nashik,Textiles,DELAYED,NORMAL,167,3891,7656,147990,1,0,0
BK3489552,Mumbai,Kolhapur,Chemicals,DELAYED,NORMAL,373,7318,4792,60486,1,0,0
BK9631740,Mumbai,Goa,Pharmaceuticals,DELIVERED,NORMAL,594,15248,1969,619986,0,0,1
BK1777477,Nashik,Solapur,Perishables,DELAYED,NORMAL,731,20950,978,50473,1,0,1
BK8166104,Pune,Aurangabad,Fmcg Goods,BOOKED,NORMAL,233,7117,11617,60091,0,0,0
BK4020523,Nashik,Pune,Electronics,DELAYED,NORMAL,211,4782,5120,431975,1,0,0
BK6723685,Pune,Kolhapur,Electronics,BOOKED,NORMAL,228,5079,7710,86311,0,0,0
BK5316666,Goa,Nashik,Pharmaceuticals,DELIVERED,NORMAL,700,14062,2929,473808,0,0,1
